 101  24
  1  2  3  4  5  6  7  8  9 10 11 12 19 22 23 26 32 38 39 51 52 54 56 58
  1.23829E-10  1.24791E-10  1.26216E-10  1.27629E-10  1.29506E-10  1.31587E-10
  1.33661E-10  1.36488E-10  1.39820E-10  1.43172E-10  1.46950E-10  1.51306E-10
  1.55718E-10  1.60556E-10  1.67514E-10  1.74653E-10  1.81971E-10  1.90347E-10
  1.99211E-10  2.08336E-10  2.18548E-10  2.30973E-10  2.43893E-10  2.57318E-10
  2.72527E-10  2.88864E-10  3.05909E-10  3.23887E-10  3.47558E-10  3.72568E-10
  3.98983E-10  4.25798E-10  4.50357E-10  4.75950E-10  5.02605E-10  5.27857E-10
  5.47932E-10  5.68480E-10  5.89496E-10  6.09108E-10  6.22657E-10  6.36323E-10
  6.50101E-10  6.64010E-10  6.77959E-10  6.92062E-10  7.06269E-10
  3.07071E-10  3.31399E-10  3.56688E-10  3.84942E-10  4.17891E-10  4.55624E-10
  5.10062E-10  5.80134E-10  6.71306E-10  9.14914E-10  1.43302E-09  2.32890E-09
  3.74166E-09  5.71261E-09  7.67037E-09  9.73543E-09  1.07615E-08  1.15568E-08
  1.15003E-08  1.13673E-08  1.07075E-08  1.01133E-08  9.43627E-09  8.64221E-09
  7.94320E-09  7.32306E-09  6.77081E-09  6.27783E-09  5.73640E-09  4.99197E-09
  4.43670E-09  3.96925E-09  3.55327E-09  3.15857E-09  2.80375E-09  2.45596E-09
  2.15147E-09  1.86346E-09  1.60948E-09  1.37181E-09  1.16214E-09  9.62528E-10
  7.95592E-10  6.37878E-10  5.14115E-10  3.94458E-10  3.03335E-10  2.23707E-10
  1.60387E-10  1.16956E-10  9.57307E-11  7.87054E-11  6.68355E-11  5.89860E-11
  5.21914E-11  4.80038E-11  4.50860E-11  4.23980E-11  4.07094E-11  3.94535E-11
  3.82593E-11  3.76183E-11  3.73147E-11  3.70188E-11  3.68107E-11  3.67123E-11
  3.66157E-11  3.65360E-11  3.65360E-11  3.65360E-11  3.65360E-11  3.65360E-11
  3.65360E-11  3.65360E-11  3.65360E-11  3.65360E-11  3.65360E-11  3.65360E-11
  3.65360E-11  3.65360E-11  3.65360E-11  3.65360E-11  3.65360E-11  3.65360E-11
